text	favorited	favoriteCount	replyToSN	created	truncated	replyToSID	id	replyToUID	statusSource	screenName	retweetCount	isRetweet	retweeted	longitude	latitude
Crooked's stop in Johnstown, Pennsylvania, where jobs have been absolutely decimated by dumb politicians, drew less than 200 - with Bill, VP	FALSE	30520.0	NA	2016-07-30T22:04:14Z	FALSE	NA	759509936002957314	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	10417.0	FALSE	FALSE	NA	NA
#CrookedHillary = Obama's third term, which would be terrible news for our economic growth - seen below. https://t.co/y9WJoUaaql	FALSE	25923.0	NA	2016-07-30T21:55:48Z	FALSE	NA	759507812963737600	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	10473.0	FALSE	FALSE	NA	NA
Word is that Crooked Hillary has very small and unenthusiastic crowds in Pennsylvania. Perhaps it is because her husband signed NAFTA?	FALSE	28062.0	NA	2016-07-30T21:51:25Z	FALSE	NA	759506712516784128	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8597.0	FALSE	FALSE	NA	NA
I turned down a meeting with Charles and David Koch. Much better for them to meet with the puppets of politics, they will do much better!	FALSE	35431.0	NA	2016-07-30T20:01:32Z	FALSE	NA	759479059046883328	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	12336.0	FALSE	FALSE	NA	NA
"Why doesn't the media want to report that on the two ""Big Thursdays"" when Crooked Hillary and I made our speeches - Republican's won ratings"	FALSE	28168.0	NA	2016-07-30T19:55:26Z	FALSE	NA	759477522232901632	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8237.0	FALSE	FALSE	NA	NA
#CrookedHillary https://t.co/xyoPFJmByp	FALSE	22339.0	NA	2016-07-30T18:34:54Z	FALSE	NA	759457253925785604	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	10793.0	FALSE	FALSE	NA	NA
Crooked Hillary Clinton is soft on crime, supports open borders, and wants massive tax hikes. A formula for disaster!	FALSE	28887.0	NA	2016-07-30T18:07:07Z	FALSE	NA	759450265208651776	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	9708.0	FALSE	FALSE	NA	NA
Violent crime is rising across the United States, yet the DNC convention ignored it. Crime reduction will be one of my top priorities.	FALSE	29962.0	NA	2016-07-30T18:06:17Z	FALSE	NA	759450053379579905	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	9250.0	FALSE	FALSE	NA	NA
Just got back from Colorado. The love and enthusiasm at two rallies was incredible. Big crowds!	FALSE	23527.0	NA	2016-07-30T16:29:17Z	FALSE	NA	759425642723246084	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5365.0	FALSE	FALSE	NA	NA
"While I am in OH &amp; PA - you can also join @Mike_Pence in Nevada on Mon!

Carson City: https://t.co/28G3RVbFsn

Reno: https://t.co/4nLjRGyFYw"	FALSE	12909.0	NA	2016-07-30T14:19:56Z	FALSE	NA	759393092554424320	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4057.0	FALSE	FALSE	NA	NA
"Join me Monday in Columbus, Ohio &amp; Harrisburg, Pennsylvania! #MAGA

3pm in OH: https://t.co/DDg0AUsqRq

7pm in PA: https://t.co/VmSLBvL43l"	FALSE	11679.0	NA	2016-07-30T14:05:54Z	FALSE	NA	759389559385952257	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3849.0	FALSE	FALSE	NA	NA
American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the  'American Dream!' https://t.co/yI4Q8FHRjp	FALSE	29098.0	NA	2016-07-30T13:35:20Z	FALSE	NA	759381869267980288	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	10963.0	FALSE	FALSE	NA	NA
We are suffering through the worst long-term unemployment in the last 70 years. I want change - Crooked Hillary Clinton does not.	FALSE	28480.0	NA	2016-07-30T12:57:48Z	FALSE	NA	759372422692954112	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	9312.0	FALSE	FALSE	NA	NA
Hillary Clinton should not be given national security briefings in that she is a lose cannon with extraordinarily bad judgement &amp; insticts.	FALSE	39001.0	NA	2016-07-30T00:57:57Z	FALSE	NA	759191265988653056	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	11988.0	FALSE	FALSE	NA	NA
"Thank you to the amazing law enforcement officers in Colorado!
#MakeAmericaGreatAgain #LESM https://t.co/glxTQYAQiN"	FALSE	30832.0	NA	2016-07-30T00:34:52Z	FALSE	NA	759185456818860032	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	9732.0	FALSE	FALSE	NA	NA
Thank you Colorado Springs. Get out &amp; VOTE #TrumpPence16 in November! https://t.co/wK02fWzJey	FALSE	23901.0	NA	2016-07-29T22:25:29Z	FALSE	NA	759152897602916352	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	7680.0	FALSE	FALSE	NA	NA
"""Only a Reagan or a Trump-like figure in the White House will achieve this goal."" https://t.co/6a7Ef12giZ"	FALSE	22146.0	NA	2016-07-29T20:04:03Z	FALSE	NA	759117301517996032	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	8665.0	FALSE	FALSE	NA	NA
Even Bill is tired of the lies, SAD! https://t.co/LPk1OkwH9P	FALSE	22823.0	NA	2016-07-29T18:30:25Z	FALSE	NA	759093740497764353	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	7897.0	FALSE	FALSE	NA	NA
"Join me in Colorado Springs at 2pm- or in Denver tonight at 7pm!

Colorado Springs: https://t.co/HgFW7IRtz9

Denver: https://t.co/aE5P9jNcFC"	FALSE	10675.0	NA	2016-07-29T18:10:58Z	FALSE	NA	759088844683608064	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3121.0	FALSE	FALSE	NA	NA
What Bernie Sanders really thinks of Crooked Hillary Clinton. https://t.co/VgMaAsZBep	FALSE	41720.0	NA	2016-07-29T17:53:47Z	FALSE	NA	759084522705068032	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	21757.0	FALSE	FALSE	NA	NA
I am watching Crooked Hillary speak. Same old stuff, our country needs change!	FALSE	25478.0	NA	2016-07-29T17:43:52Z	FALSE	NA	759082026687352834	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6887.0	FALSE	FALSE	NA	NA
Wow, my campaign is hearing from more and more Bernie supporters that they will NEVER support Crooked Hillary. She sold them out, V.P. pick!	FALSE	36296.0	NA	2016-07-29T17:03:56Z	FALSE	NA	759071976182861824	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	10406.0	FALSE	FALSE	NA	NA
In Hillary Clinton's America - things get worse. #TrumpPence16 https://t.co/WdHbnhhCbW	FALSE	26463.0	NA	2016-07-29T16:59:58Z	FALSE	NA	759070976181084160	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	12619.0	FALSE	FALSE	NA	NA
The dishonest media didn't mention that Bernie Sanders was very angry looking during Crooked's speech. He wishes he didn't make that deal!	FALSE	30192.0	NA	2016-07-29T16:56:30Z	FALSE	NA	759070106546638849	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8400.0	FALSE	FALSE	NA	NA
"Thank you! 

Facebook: https://t.co/nmlRJqzA7S

Instagram: https://t.co/5gDeluaBXG https://t.co/Pw7GS8R9Gg"	FALSE	22735.0	NA	2016-07-29T16:34:22Z	FALSE	NA	759064533814038528	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6516.0	FALSE	FALSE	NA	NA
"Crooked Hillary said that I ""couldn't handle the rough and tumble of a political campaign."" Really,I just beat 16 people and am beating her!"	FALSE	54762.0	NA	2016-07-29T14:14:25Z	FALSE	NA	759029315006705664	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	17397.0	FALSE	FALSE	NA	NA
If Michael Bloomberg ran again for Mayor of New York, he wouldn't get 10% of the vote - they would run him out of town!  #NeverHillary	FALSE	22451.0	NA	2016-07-29T14:06:38Z	FALSE	NA	759027356434518016	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6244.0	FALSE	FALSE	NA	NA
"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!"	FALSE	26545.0	NA	2016-07-29T13:59:42Z	FALSE	NA	759025610249216000	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	7986.0	FALSE	FALSE	NA	NA
General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD  #NeverHillary	FALSE	21849.0	NA	2016-07-29T13:53:31Z	FALSE	NA	759024055123009536	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6431.0	FALSE	FALSE	NA	NA
Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!	FALSE	34688.0	NA	2016-07-29T13:44:54Z	FALSE	NA	759021886055387136	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	9769.0	FALSE	FALSE	NA	NA
Join @mike_pence at the University of Northwestern Ohio- tonight at 7pm. Tickets: https://t.co/DvP8p7ueNU	FALSE	10966.0	NA	2016-07-29T13:27:24Z	FALSE	NA	759017481633542145	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3191.0	FALSE	FALSE	NA	NA
"""@AnnCoulter: ""I believe in science"" Dem code for ""we're shutting down coal mines, steel plants and any other remaining manufacturing"""""	FALSE	23887.0	NA	2016-07-29T13:16:22Z	FALSE	NA	759014707277598720	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8530.0	FALSE	FALSE	NA	NA
"CAMPAIGN STATEMENT: 
https://t.co/RNW3ED2ifR"	FALSE	10832.0	NA	2016-07-29T13:13:16Z	FALSE	NA	759013928315686917	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3892.0	FALSE	FALSE	NA	NA
Two policemen just shot in San Diego, one dead. It is only getting worse. People want LAW AND ORDER!	FALSE	28560.0	NA	2016-07-29T13:13:07Z	FALSE	NA	759013889761697794	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	9786.0	FALSE	FALSE	NA	NA
"Crooked Hillary Clinton made up facts about me, and ""forgot"" to mention the many problems of our country, in her very average scream!"	FALSE	32284.0	NA	2016-07-29T12:51:13Z	FALSE	NA	759008377577967616	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	9090.0	FALSE	FALSE	NA	NA
The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!	FALSE	21247.0	NA	2016-07-29T12:40:10Z	FALSE	NA	759005597899436032	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6046.0	FALSE	FALSE	NA	NA
No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.	FALSE	50313.0	NA	2016-07-29T03:59:04Z	FALSE	NA	758874457142284288	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	18052.0	FALSE	FALSE	NA	NA
Hillary's wars in the Middle East have unleashed destruction, terrorism and ISIS across the world.	FALSE	37699.0	NA	2016-07-29T03:57:06Z	FALSE	NA	758873961425805312	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	13558.0	FALSE	FALSE	NA	NA
Hillary's vision is a borderless world where working people have no power, no jobs, no safety.	FALSE	44191.0	NA	2016-07-29T03:54:22Z	FALSE	NA	758873275044798464	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	16890.0	FALSE	FALSE	NA	NA
Hillary will never reform Wall Street. She is owned by Wall Street!	FALSE	44014.0	NA	2016-07-29T03:52:46Z	FALSE	NA	758872873234681860	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	16643.0	FALSE	FALSE	NA	NA
Our way of life is under threat by Radical Islam and Hillary Clinton cannot even bring herself to say the words.	FALSE	43700.0	NA	2016-07-29T03:50:59Z	FALSE	NA	758872422028148740	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	15007.0	FALSE	FALSE	NA	NA
Hillary's refusal to mention Radical Islam, as she pushes a 550% increase in refugees, is more proof that she is unfit to lead the country.	FALSE	52278.0	NA	2016-07-29T03:47:56Z	FALSE	NA	758871653547806724	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	20308.0	FALSE	FALSE	NA	NA
Departing now - thank you Cedar Rapids, Iowa. This is a MOVEMENT! https://t.co/ezrqVqPtta	FALSE	28335.0	NA	2016-07-29T02:26:27Z	FALSE	NA	758851150175055874	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	8095.0	FALSE	FALSE	NA	NA
#CrookedHillary https://t.co/JeXFnO6e3s	FALSE	54749.0	NA	2016-07-28T23:13:55Z	FALSE	NA	758802697763958784	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	31196.0	FALSE	FALSE	NA	NA
"""Dems warn not to underestimate Trump's potential win""
https://t.co/X3xHtjhHpB"	FALSE	19679.0	NA	2016-07-28T21:38:12Z	FALSE	NA	758778607489708032	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6470.0	FALSE	FALSE	NA	NA
Great to be back in Iowa! #TBT with @JerryJrFalwell joining me in Davenport- this past winter. #MAGA https://t.co/A5IF0QHnic	FALSE	17274.0	NA	2016-07-28T21:08:32Z	FALSE	NA	758771144140820481	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4359.0	FALSE	FALSE	NA	NA
Median household income is down for the middle class since Obama took office. It will only go further down under Clinton.	FALSE	30638.0	NA	2016-07-28T20:56:09Z	FALSE	NA	758768028595032064	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	10698.0	FALSE	FALSE	NA	NA
A vote for Clinton-Kaine is a vote for TPP, NAFTA, high taxes, radical regulation, and massive influx of refugees.	FALSE	39319.0	NA	2016-07-28T20:31:59Z	FALSE	NA	758761945910669312	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	17029.0	FALSE	FALSE	NA	NA
"AMERICA'S FUTURE
https://t.co/xymiA0Az7x"	FALSE	11353.0	NA	2016-07-28T20:30:18Z	FALSE	NA	758761521317023744	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3720.0	FALSE	FALSE	NA	NA
Bernie caved! https://t.co/xtcOnA8cw1	FALSE	14984.0	NA	2016-07-28T18:36:06Z	FALSE	NA	758732782348623874	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	4703.0	FALSE	FALSE	NA	NA
"""@LallyRay: Poll: Donald Trump Sees 17-Point Positive Swing in Two Weeks - Breitbart https://t.co/bVAj52fA3Y @realdonaldtrump""  Great!"	FALSE	17578.0	NA	2016-07-28T18:32:31Z	FALSE	NA	758731880183193601	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6443.0	FALSE	FALSE	NA	NA
President Obama spoke last night about a world that doesn’t exist. 70% of the people think our country is going in the wrong direction. #DNC	FALSE	49483.0	NA	2016-07-28T15:09:11Z	FALSE	NA	758680707979943937	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	16585.0	FALSE	FALSE	NA	NA
"""@trumplican2016: @realDonaldTrump @DavidWohl stay the course mr trump your message is resonating with the PEOPLE"""	FALSE	24830.0	NA	2016-07-28T04:00:23Z	FALSE	NA	758512401629192192	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6740.0	FALSE	FALSE	NA	NA
"""@DavidWohl: Barack is offended that @realDonaldTrump will demand that #NATO allies pay their fair share. #DemsInPhilly"""	FALSE	25663.0	NA	2016-07-28T03:56:47Z	FALSE	NA	758511494669664256	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8224.0	FALSE	FALSE	NA	NA
Our country does not feel 'great already' to the millions of wonderful people living in poverty, violence and despair.	FALSE	50801.0	NA	2016-07-28T02:42:13Z	FALSE	NA	758492727583576064	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	17175.0	FALSE	FALSE	NA	NA
Shooting deaths of police officers up 78% this year. We must restore law and order and protect our great law enforcement officers!	FALSE	63463.0	NA	2016-07-28T02:39:07Z	FALSE	NA	758491947409481728	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	20723.0	FALSE	FALSE	NA	NA
"Join me live in Toledo, Ohio!
#MakeAmericaGreatAgain
https://t.co/ruEvMGx4C9"	FALSE	14644.0	NA	2016-07-28T00:01:31Z	FALSE	NA	758452289376022529	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3966.0	FALSE	FALSE	NA	NA
#CrookedHillary https://t.co/lwi9gqDEHE	FALSE	36218.0	NA	2016-07-27T22:01:40Z	FALSE	NA	758422125254471680	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	19444.0	FALSE	FALSE	NA	NA
"Thank you Pennsylvania!
#MakeAmericaGreatAgain 
https://t.co/bbv3EhGs5x https://t.co/bbroAGTdMw"	FALSE	19067.0	NA	2016-07-27T21:58:43Z	FALSE	NA	758421383063961604	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5498.0	FALSE	FALSE	NA	NA
Thank you to our amazing law enforcement officers! #MAGA https://t.co/UEZorOQhTw	FALSE	46309.0	NA	2016-07-27T19:15:42Z	FALSE	NA	758380358874247168	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	16370.0	FALSE	FALSE	NA	NA
"""Trump right: Illegal families crossing border set to double, 51,152 so far""
https://t.co/1noCe9W6Ru"	FALSE	14416.0	NA	2016-07-27T18:23:14Z	FALSE	NA	758367154232320000	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6776.0	FALSE	FALSE	NA	NA
"Great new poll - thank you!
#MakeAmericaGreatAgain https://t.co/mXovx0TLPC"	FALSE	38242.0	NA	2016-07-27T17:16:56Z	FALSE	NA	758350470402408449	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	14122.0	FALSE	FALSE	NA	NA
If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should share them with the FBI!	FALSE	63373.0	NA	2016-07-27T16:16:02Z	FALSE	NA	758335147183788032	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	24631.0	FALSE	FALSE	NA	NA
