ID	Tags	Text
Oa_wOgiz8F1k_-dRow1Nhg	Middleton_WI WI Party_&_Event_Planning Asian_Fusion Event_Planning_&_Services Venues_&_Event_Spaces Restaurants 1_star	How do you get voted best of for 31 years when what is served is awful? This is the worst Chinese food my entire family has had in years. We all ordered different things and none of us could eat our meals. That was $50 wasted. There was no flavor, or the flavor there was did not match the dish. How do you mess up beef fried rice? I can make it with more flavor. The Mongolian beef had a flavor but it was all wrong. If you want to waste money and still be hungry, this is the place for you. How do places keep getting good reviews when they are so bad. I use to trust Yelp reviews but lately, I've been fooled by the reviews.
lRZUg6Wkqt5pamCVZjAwjg	Middleton_WI WI Party_&_Event_Planning Asian_Fusion Event_Planning_&_Services Venues_&_Event_Spaces Restaurants 1_star	Absolutely THE worst! This place won "Best of Madison" for Chinese food for how many years??? The judge must have been completely stoned out of his mind! Customer service: Very poor. The server never checked back until I went looking for her, wondering where our order was 50 minutes after ordering. Food finally arrived for our group of four--STONE COLD! Plates themselves were hot but practically frostbite on the food. Couldn't eat it. Manager came by, apologized and took 50% off the bill (!!!). Should have been 100% comped. I'm one of those folks who normally overlooks a lot and actually hates to complain, but this culinary travesty really needed to be reported. If this place previously had great food and service, then as of 2014 they've completely lost their "mojo".
Xj0bl0K4uKa2-ujs_vwkhw	Middleton_WI WI Chinese Restaurants 1_star	Went there on Saturday night to get some food to go. On of the worst Chinese Buffets I've seen. Half of the trays were empty and other half were almost empty. Very little selection. The worst pay is the take out prices: $10.50 to get a to go box(should be under 2lb) and 40 cents for every ounce after, WTF is that!!! So we just went somewhere else that night and didn't dine there at all. Bottom line: EAT SOMEWHERE ELSE.
D4TVRqp5u21-VsAeN3LZEw	Middleton_WI WI Chinese Restaurants 1_star	Not sure why I keep deciding to come back here. Rice is rock hard and has no flavor, along with most of the other food on the half-empty buffet trays. $10.50 for a plate of stale food and a drink that they forget to refill? No thanks.
fyU-fqtrFYJRWCm9yj57eA	Middleton_WI WI Chinese Restaurants 1_star	I'm confused why anyone would choose to go here. To be clear, my expectations were that it would be an all Asian version of Noodles & Co. Cheap, decent, fresh food. Cheap - yep Decent - no Fresh - maybe at one point I ordered the Thai curry noodles. Not impressed. I've never tasted something that claimed to be curry with so little flavor. My vegetables were obviously charred and they still sent me the dish. Yuck. My boyfriend ordered the teriyaki udon, and the noodles were too skinny to be udon with the same flavor issues. Not even the chili garlic sauce did much to it. Chin's - good concept, but a waste of money even at $6.
MQnQoAoAuuFiKarBOI8FYg	Middleton_WI WI Chinese Restaurants 1_star	For what it is, a fast food Americanized Oriental restaurant, it's not overly bad, as long as you don't order shrimp. Service: I've never had a problem here. While not always the most outgoing service, they are friendly. My order is always ready in a decent amount of time. I've never dined in, so I won't comment on atmosphere. Their menu and nutritional info is easily accessed on line. For the most part, I've had OK experiences with the food selections. I don't expect spectacular food from this place, it is, after all, 'Fast Food' from a restaurant chain. It's nothing really special. However, today I had an experience that sort of turned my stomach a bit. I ordered a Shrimp and Veggie Stir fry to go. When I got back to work and went to dig in, I was a little disgusted to find that the shrimp were not deveined prior to cooking. For those of you who don't know what that means: The Shrimp's digestive track (seen as a dark brown 'vein' along the spine of the shrimp) wasn't removed, which means that the digestive track and it's contents were left in place. Yes, I know it's not horrible to eat it, but if you know what it is, it can turn your stomach. I assumed that a restaurant such as this would devein shrimp prior to cooking. I pulled all the shrimp and deveined them myself, but I'd already lost my appetite. I did put the shrimp aside and ate some of the brown rice and veggies, but with my stomach already feeling a bit nauseous, that didn't go well. So now I'm left with an $8 meal sitting on my desk (soon to hit the garbage) with only about 1/8th of it consumed and having to find an alternative for lunch. Lesson learned, if I'm craving a good stir fry with shrimp, shell out the extra cash for PF Changs. **** I thought eventually I'd go back, but I haven't been since then. We had some of their food catered in for work, it was overcooked, rubbery, and chewy. yeah, next time I'll get my own lunch.
Invn_uxB3UBsju63mi0OPQ	Middleton_WI WI Chinese Restaurants 1_star	We tried to order for delivery because we are 4 miles away. On their menu it says $15 minimum. We called to place the order and we were told today it's a $75 minimum. We found that insane so never ordered.
w42Xl54invO2DzX-9zIjMg	Middleton_WI WI Chinese Restaurants 1_star	Only thing less disappointing then the food is the staff. Ordered Chin Wings, Hot & Sour soup and Sesame Chicken to go.. What I get in return is Chin Wings with the wrong stir fry sauce, a cup of hot & sour and lemon chicken. They charged me for what I ordered, yet they still refused a refund me or to replace my food.. Avoid this place like the plague.
wCJwGnOAqNeMK-O7F6ASjg	Middleton_WI WI Chinese Restaurants 1_star	The food was decent. But yet again, the staff managed to screw my order up and ended up charging me more then what I should of payed for.
gGNHUm6uxBuVM3RJB1n5bQ	Middleton_WI WI Chinese Restaurants 1_star	I will never order from there again. I called to find out what was on the hot and spicy chicken. The person who answered informed me that it was both hot and spicy but it was serves with broccoli, snow peas and onions. Once I got my entree it was neither hot nor spicy. On top of that, there was no broccoli. Too many onions, barely any snow peas AND a very small amount of chicken. Did I mention that I don't think the chicken was actually chicken? It was cut so thin and had no chicken flavor. The white rice that accompanied my dish was mushy and clumped together. I've made better rice boiling it. My mom had the Kung pao chicken and she was also dissatisfied with her meal. The crab Rangoon was ok... Fairly basic. I won't return there. I would prefer to give it a ZERO
kERjFKM_K4FaG7ASmhfAOg	Sun_Prairie_WI WI Chinese Restaurants 1_star	I was unhappy due to having to wait 55 minutes for my one meal (steamed veggies combo with chicken, shrimp and scallops! Then I get two pieces of shrimp, three small slices of chicken a few tiny scallops!! For $12.00 that is a rip off, a joke and unacceptable! You going to charge for food with those items in you better put more than sliced veggies!! I will never come back!
W5dYKsnII0ftLs5WePCDQA	Sun_Prairie_WI WI Chinese Restaurants 1_star	The rice and steamed vegetables were good, but that's about all we could tolerate. We ordered General Tso's, which is what we always get when we first try a Chinese restaurant. It helps us compare to other places.The quality of the chicken used was awful. The dumplings were flavorless. We will not be returning.
IKwqSgdyh7AQDtfDGCs6Dg	Sun_Prairie_WI WI Chinese Restaurants 1_star	Blech. My brother heard this was the best Chinese buffet in Sun Prairie. Maybe that is true, but it must be the only Chinese buffet in Sun Prairie. I'm not giving it a hard time for "authenticity" or any of that eaither. I love me some good Americanized, crappy Chinese food. Here, even the stuff that was out fresh from the kitchen (which was mighty slim picken's) was barely edible. I was really looking forward to some good old MIdwestern Chinese buffet, too. The Chinese food options in Portland are actually very lacking, the last really good stuff I had was from a strip mall in Crawfordsville, IN. Seriously, they can do it right but everyone else serves lukewarm, tasteless piles of mystery? Gotta be kidding me. Most options seemed to have been sitting for way too long when we got here, and it was peak dinner eating time. I should have been tipped off by the low number of patrons at this "best Chinese" but I like to give the benefit of the doubt. You are better off making Ramen noodles at home and calling it chinese food.
p2RgQfCRyxI1OokGdgWqkg	Sun_Prairie_WI WI Chinese Restaurants 1_star	closed.
79EL4vj8-uXRNwtmzOM-dA	Madison_WI WI Chinese Restaurants 1_star	No vegetarian options, and staff always too busy and not personable.
G-xpsSs_fvsy4JYDfny6MQ	Madison_WI WI Chinese Restaurants 1_star	Note: This review is location-sensitive. I called the wrong location (Sun Prairie) when I needed delivery to east Madison. To THEIR credit, the girl there was incredibly nice and gave me the new number of the east side location. Rude employee, Bad food, Bad service. Will never order from them again. However, when I called the Commercial Street location, a gentleman answered, with incredibly loud music in the background causing me to barely understand the questions I expected. He asked for the necessary delivery info and what I wanted. I asked him which would be easier for him, the numbers or titles of what I wanted (given that I looked online prior to calling) and he replied with 'whatever, no both'. I started my order and he corrected me rudely telling me I wasn't referring to the correct numbers, that they belonged to another store (there's only one website). After taking my order, he took my card number, said it would be 45 minutes, and hung up. The delivery man was very cordial, however, the food was the worst Chinese I've ever had (Order: Crab Rangoon, Chicken Fried Rice, Pork Egg Roll, General Tso's Chicken) - the chicken and rice was dry, the general tso's was mostly fried dough, the crab rangoon had overpowering green onions and the fortune cookie stale. I wouldn't recommend this place to anyone.
KoM8eQCHb8qgfem5PAJzVA	Madison_WI WI Chinese Restaurants 1_star	Was not feeling well yesterday so I ordered some food online for delivery from Chang Jiang. Originally I though I had enough cash to pay for the order but realized as I was finishing my online order I'd have to pay by credit card. I took the $23 and threw on the table next to the door so I could tip in cash. When the guy delivered,BTW he was in my neighbors driveway about 2 feet into his lawn, I grabbed what I though was a $3 tip. Woke up this morning and realized that I had given him $23 instead of 3. I forgot to remove the $20 bill when I handed him the cash. I didn't look at it, like I said, I was sick. I called this morning to and began the conversation with him like this " Hi, you delivered food to me yesterday on ____ St. and I think I may have mistakenly given you too much for the tip. He started yelling in to the phone that I gave him a $3 tip not a $23 dollar tip. He was ranting and raving. The weird part is that I had not even said the amount I though I had mistakingly tipped him. I was talking calmly and he was ranting that I also had stolen his pen from him(a 20 cent pen!) Why would someone react like that to a simple inquiry??I was not accusatory, I was simply inquiring. And then for him to say he wanted to come over and pick up the pen I had taken from him? WTF? Ever heard of Karma dude?
jFMeudYNUDzeLz5r6ZDhRg	Madison_WI WI Chinese Restaurants 1_star	Got some take-out from there based on the reviews on this site. Quite expensive and very low quality, like what one would expect from the crummy delivery places around here but not delivered and costing as much a a nice meal other places. I usually think the 'good' chinese places have decent hot and sour soup, this stuff was the thick inedible slop straight out of a cheap buffet. I dunno if I was expecting too much but this certainly did not deliver.
8pzCa9g940pNlXO1BxkAkg	Madison_WI WI Chinese Restaurants 1_star	This is the worst Chinese food I have had could not even finish meal...ordered general tso's chicken with egg roll. I do not recommend this place.
WFpU1WJL8Wtv7Wn7oL3VJg	Madison_WI WI Chinese Restaurants 1_star	Nice decorations and inerior, that's about it. The waitress is not helping at all for selecting good menu. They are charging for hot tea and pepper oil.(I guess they need to do that recover from investing for the interior.) Go ahead cross the street and go to the food court in the mall. They have better service and half lower price for the better food.
jggRxFoFiou1e6uJ39z4AA	Madison_WI WI Chinese Restaurants 1_star	Lame, I didnt have very high expectations but had heard a very good things and I was not impressed. The bartender told me everything was fresh and prepared in house and made to order. After I ordered the food came out literally within 1-3 mins so I know for a fact that it was not fresh or made to order. To be honest I would have been more satisfied with food court chinese/asian food. Sad comparison i know, but true. I would not eat there again.
X5zR-lKRsXzxFiASrR-juw	Madison_WI WI Chinese Restaurants 1_star	Not sure why this place has so many good reviews as the food is not Chinese! I'm a Chinese girl myself and I know how Chinese food should taste like. And this place does not have the authentic Chinese taste, in fact, it is a mixture of American, Thai and Chinese altogether which makes me disappointed. However, what makes me even more disappointed was when I ordered beef lo mein, The waiter was too busy chitchatting with guests and put in pork lo mein instead. When I called him back (it was a takeout order) he was saying it was his mistake and will credit that for my future order and refused to replace it! I was like, really? Definitely will not come back and not recommend this place to friends and family!
1XMQu45ivKndK4NBCAzKqQ	Madison_WI WI Chinese Restaurants 1_star	Ordered food for delivery at a local hotel after 8 hours on the road. Gave all details of where we were staying and after an hour and 15 minutes got a call asking why we had not picked up our food. Were told there was no indication on the order that it was delivery! Terrible miscommunication at their end! When food arrived it was cold and not one fork or napkin in the bag. Very frustrating for hungry weary travelers...be careful if you are ordering delivery from this place!
Nn5YBs_AzEqK5z4BYBFKWA	Madison_WI WI Chinese Restaurants 1_star	This is really only a half-revue, because I never ended up eating here due to the following: I got their menu in the mail and it looked good, so I went to see the place. The building exterior should have been a big red warning, it was grungy. Walking up to the front door you notice the absolutely filthy windows that are so dirty and smeared you cant really see through them. I went in and noticed all of the pealing wall paper and filthy floor corners and table feet, then there was the terrible smell permeating the place of rancid fishy frying grease, it almost made me sick--I had to leave. This place is dirty! I have worked in food long enough to know that if the front of the house is this bad then the kitchen is going to be ten times worse. These people clearly have scraped this place together to try and make a buck and nothing else. I find it mind blowing that this "restaurant" can even get a passing score from the Dane Co. Health Dept.
GDt2y1efsR01H7RTsxXvbw	Monona_WI WI Chinese Restaurants 1_star	I was in town for business and got back to my hotel around 7PM (dinner time). Having work to do for my client, I decided that I would order food to be delivered to my room and chinese food sounded great! I ordered General Tso's Chicken, a small Pork Lo Mein, and the fried dumplings. I thought I was in for a treat as I don't often get the chance to have chinese food. Little did I know, that the food about to be delivered from Taste of China @ 5415B Monona Dr, Monona, WI was horrible. The chicken smelled a little different, but when i tasted it I could tell that it had been left out on the counter for hours instead of being in a cooler prior to preparation. The pork lo mein was OK, so I ate some of it and the dumplings were edible. The next day, I was sick all day. I called the resteraunt and complained when I got back to the hotel and they offered to replace my order. No way was I going to go for round two of the food poisoning game. Instead I told them that I would be posting this review and reporting them to the health department. DO NOT EAT THERE!! YOU WILL BE VERY SORRY THAT YOU DID!!
fNlp7h3eRtJYQCy1kx7ZdA	Monona_WI WI Chinese Restaurants 1_star	Gross. Went to Noodles for lunch on a Saturday, place was not busy. Bathroom was disgusting. Dirty floor and wet. No paper towels. Smelled. Plates and bowls (all of them) were chipped. Not sanitary.
lb_yNbc0VwjEuE0ydxaFoQ	Monona_WI WI Chinese Restaurants 1_star	I won't be returning. Today, I picked up an order for my friend and I. They read back the order and it was exactly what it should be, but when I got to work, they had not put a rice krispie bar in even though they charged us for it. Additionally, my Japanese Pan noodle bowl left much to be desired. The carrots were uncooked (even though they were supposed to be) and "topped with cilantro" means one slimy spring of cilantro with 2 leaves on it. My friend's pasta was burnt. Burnt! While I like Noodles & Company in general, this location is lacking.
C85618PrjV1lUBUyWaFksA	Phoenix_AZ AZ American_(New) Nightlife Dance_Clubs Restaurants 1_star	My female best friend and I were in town for the night, road-tripping. It seemed like a nice place inside - totally empty, but it was late and a weeknight, so I didn't think much of it. I didn't have much of a problem with drinks, or service until later that night... and that's why I'm taking the time to give this place a 1-star review. This is a review about a certain bartender, whose name my friend and I never got, but he said he was Chinese and Colombian. The area seems to close down early.... even though there seemed to be a basketball game getting out. The bartender said he was closing up early, directed us to another bar (closed when we got there) hand we found a place nearby. Shortly after, the same bartender showed up at the bar, started drinking with us. I don't remember much about the conversation, except for some lies this guy was telling us, saying that he was running the bar after two weeks of working there, that he didn't live in Phoenix, he lived in New York - later, he forgot that he said that, and told us he lived in the same city in California that we did. By the time the bar closed, I was getting pretty sloshed, and he proceeded to invite himself to our motel room (I thought my friend invited him, and my friend thought I did), and by the time we got to my friend's car, he insisted I sit in the back seat. I'll skip some details here, and make a long story short: I puked on the ride home, so I spent the rest of the night sobering up. The Chinese/Colombian guy kept pushing weed and beer on my friend (who's a lesbian, by the way) and when you're a man, you can tell when a guy is being a sleazeball and trying to get into a girl's pants. It became blatantly obvious that he was waiting for me to pass out so he could do what he wanted, and so I forced myself to stay awake. Again, I'm skipping on a lot of detail here, because Yelp really isn't the place for that. After he had long overstayed his welcome (which was never offered in the first place), my friend went to the bathroom, and I mustered all the civility I had left to ask him to leave as nicely and non-offensively as possible. To this, he insisted that unless I reimbursed him for the pot and beer he brought (neither of which I personally imbibed) he didn't have to leave. I bit my tongue. Shortly after, I could hear him talking about me outside when he and my friend were having a cigarette. I snapped, had to get rude with him, pulled my friend inside and slammed the door in his face. The point of this whole review is this: Ladies, watch out for this sleazeball bartender. He'll try to get into your pants by the most disrespectable means.
xFobV8CutwsmYf61eUeDqw	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	I've hesitated to write about Fate. I always enjoyed the food and experience at the owner's old Lucky Dragon, even back when it was on University. I also appreciate the fact that Fate is a downtown pioneer, and that one can eat there after 9:00. We've been to Fate a number of times, with vaguely disappointing results. After this visit -- we've had it. I'm not really high on the "this happened when i went there one time so it must happen all the time" style of user review. So, let me state that everything that happened on this visit has also happened during previous visits, yet never all at once. Fate, however, put it all together this time to deliver a really memorable fiasco. I don't know if Fate's policy is to have the hostess/host inform everyone waiting for a table that the wait is going to be fifteen minutes, but the math doesn't work out. The place is tiny. We waited forty minutes. The next group waited fifty-five minutes. The next few groups are probably still waiting, their once-vital bodies deteriorating into skeletons. The server dropped off some menus, mentioned that she was going to bring us some water, and then vanished as if she were an illusionist's assistant. Again, Fate is tiny, so the trick was pretty difficult. Anyway, we ordered after she rematerialized (after the required fifteen minutes). Stuff arrived. It was the old joke -- "the food here is terrible... and such small portions!" I'll spare most of the hideous details, but one lowlight to share involved the sesame/shrimp/salad item. I'm hoping that the foul flavor and aroma was the result of some slightly-off fish sauce, rather than some slightly-off shrimp. Actually, why do I care? We felt lousy afterwards and dosed up on the twin antidotes of water and mouthwash. Our cat still wouldn't come near us. Anyway, I don't mean to imply that the owner and staff at Fate are malicious. The food isn't good enough, and the experience isn't good enough. Oh, if you're uncomfortable with IKEA furnishings (I'm fine), don't even try it.
fgJXyg7T3rga9ZRRD89EaA	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	This is one of those places that really pisses me off. The food is very good, the beer is even better, and the atmosphere is super-cool. It's just the type of place we need more of in downtown Phoenix. It's even open late! Unfortunately I have to give it one lonely star because the service so often SUCKS. More than once I'v been told that because I don't have a reservation I'd have to wait up to 45 minutes despite the fact that the place was less than 50% full. The final straw was in the middle of July, when I was asked to "please wait outside" for my table. Are you kidding me? The food ain't THAT good.
ggwFa7EH10tbONGcnVRYww	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Sometimes I think that people are willing to let ANYTHING slide in order to avoid chain restaurants. That is why Fate is so successful. Fate has the rudest staff and worst "wait" policy of any restaurant in town. The worst part? They make no apology for making you wait OUTSIDE for a table in 110 degree weather. Are they on crack? Outside??? The whole bar is empty...yet patrons are relegated to the hot dirty front yard. Why do you make people wait outside when you are empty? One time I went there and only TWO tables were occupied. They told us there would be a 20 - 30 minute wait. I asked why there is a wait as nearly ALL the tables were open. The dumb girl at the door kind of shrugged and said they weren't enough waiters. So there aren't enough waiters to handle THREE tables instead of two??? At least let us wait INSIDE. Despite the place being empty the mean lady told us to wait outside. I said NO THANKS. and stormed off NEVER to return. FATE IS MY WORST DINING EXPERIENCE IN ARIZONA SO FAR. Fate is less than 1 mile from my house, so it saddens me it isn't a place I can call home.
YFCoK8arC81TR1RHvseUNQ	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	I went to Fate because I had been hearing from people for a really long time that it was just a fantastic place and I really should try. It happened to be right by the Roosevelt where we were actually going to meet up with some of you Yelpers. You know who you are people. Hi guys! It was fun! We parked and walked up and went inside. The decor was nice. It seemed to have a decent atmosphere but I am not the type to be suckered in by all that crap. If a place sucks, I don't care how chic the atmosphere is. I will call a spade a spade. The place wasn't full, quite the opposite really. Maybe 2 or 3 tables were occupied. So we go up to the hostess and tell her we'd like a table for two and she says that it'll be about 5 minutes which I am fine with but when I ask her if we can wait in inside she says "No. Please wait outside." What the fuck is that about? I could understand if they were super busy and they didn't have any open tables for us to even sit at putting us in the way but if it weren't for the damn techno-look-at-me-I'm-cool music they were playing, you could hear crickets chirping in this joint. Strike one! So we go outside and wait. She comes out after awhile and gives some other people that are waiting some drinks then tells us she'll be right back after she goes and grabs a couple of menus. They must keep the menus in the parking lot or something because it took her awhile to come back. She sits us in this corner that's pretty much hidden away from everything. So here we are eating in a restaurant that I'm convinced people go to only to be seen and here we are not being seen. Oh woe is me! Woe, woe, woe is me! However will I earn my cool points for the month? The waitress was very nice and attentive. I'll give them that but god damn could they keep this place any darker. I realize it adds ambiance but when you're struggling to read the damn menu it's a little much. Strike two! We order a couple of $4 Republic of Teas and the pot stickers then proceed to peruse the rest of the menu. The variety is somewhat lacking and a common theme is sweetness. As anyone who knows me will tell you, I don't do sweet. So I order the Cantonese Dragon Beef and my significant other orders the Szechuan Chicken. The waitress comes back with the pot stickers. They sucked. They were identical to the ones you get at Costco. They are just like the ones they serve at Casey Moore's during happy hour only there they're free. Here they cost $6. I eat one and that's it. Strike three! Then comes the entrees. Decent sized portions. I can't really tell you if the presentation was good because it was so damn dark in there but I'll just give them the benefit of the doubt on that one. Mine was in a word, crap. The best thing you could say about it is that it tasted weird. I didn't even like the mushrooms. I am a mushroom fanatic. If there are two things on a menu that both look awesome and one has mushrooms and the other doesn't, the mushrooms always tip the scales. But they didn't even save this dish. I am beginning to think the baseball metaphor wasn't the best route to go as here we are already at strike four. So in my disappointment I decide to give my girlfriends Szechuan Chicken a try. Baseball was definitely not the way to go because we're at strike five now. So now my only option is the white rice that came with the dish. This thankfully was perfectly adequate. Now if I go to a fucking CHINESE restaurant and the best compliment I can give the food is "At least they didn't fuck up the rice", we are in some ugly territory here people. If you're looking to go to some hip chic place cuz you want to here the latest spins from DJ Such and such, skip Fate, hit up Hunan Express and then just go straight to Myst or Drift or where ever the shiny shirts happen to be on that given night. Nuf sed.
ZWNT9I9QagDxjwp5PtQRyw	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Stay away. Far away. I had been hearing about Fate for a while. I had high expectations, since I had been to Lucky Dragon in the past (the owners prev joint) which was OK. It was the worst Chinese/Asian I've had in AZ, the service was terrible, the chairs uncomfortable, and to top it off my fiancee got food poisoning.... and has been sick for the last 2 days from it. I took her to the ER this morning at 4:30 AM and decided to finally start posting on Yelp since I've been a lurker for a while. Aesthetics: Initially looks like a typical hipster restaurant like you might find in another city. Nice patio, cool inside. However... The seating at a bus stop is more comfy. There is no chair back - just this high bar thing that digs into your back. I'm going to file this under aesthetics - we ordered the Hot and Sour soup (more on that later) and the waitress suggested it was large enough to share. However, they apparently don't have any kind of serving utensil, so we had to use our little soup spoons to serve ourself soup into another bowl out of this wide shallow terrine. WTF? Service: I don't know a nicer way to say it, our waitress was a dopey bimbo. It took 20 minutes for her to take our order. She went missing for long periods of time when I had an empty water glass, and then for a while longer after I tracked her down and asked for some. Not good. Food: I ran into a friend there, and he commented at how he loved the food and was surprised we didn't like it. To be blunt, it was utter crap. The hot and sour soup was thin and spicy. That's it. It tasted like chiles and a splash of rice wine vinegar- no other flavors present. It's not like any hot and sour soup I ever had.... in a bad way. There are these weird chewy dumplings like things in it that would be better served at protecting the floor from your chair leg. I ordered some Saigon basil something or other dish with beef, she ordered the Lemon Grass whatever with tofu. My dish was bad. The beef was sliced thin but tough and chewy, and totally lacked flavor. As for basil, there were 2 small basil leaves in the dish, and that's it. The sauce was thin and one dimensional. Her lemon grass dish was also bad. The sauce tasted like Tom Yum paste from the chinese grocery store mixed with some water. I felt bad for the poor abused tofu. I'm not a big fan of chain restaurants.... but Pei Wei and Pickup Sticks are about 10x better in terms of food quality and taste. Screw that, even the chinese place in the mall food court is better. I am not exaggerating. It was a very disappointing meal. Now for the nasty part. I drank water - Fiancee unit drank th 'Green Tea.' It was like no other green tea I ever had seen. It was leprechaun green, with some kind of milk like substance in it.I thought it looked kinda funky, but she drank it. It was the only difference between our meals. I tried hers, she tried mine, etc. I didn't drink the science experiment tea. Well... Several hours later she started having stabbing stomach pains. She spent the whole night up vomiting and with diarrhea. 2 days later the vomiting has subsided but she's missed 2 days of school and is still pooping up a storm. I took her to the ER at 4:30 AM this morning and they confirmed the symptoms were consistent with food poisoning. Admittedly she had just gotten back a 45 days ago from a trip to a 3rd world country where she got (and recovered from) a tropical disease so her immune system is not at it's strongest right now, but come on. This shouldn't be the end result. Plus this IS downtown Phoenix so there are plenty of people around with compromised immune systems, if you know what I mean, due to lifestyle choices. There is some great Asian food in Central Phoenix. Maxim and Da Vang are great Vietnamese places on 19th ave. The Cultural Center has a few great places, esp Golden Buddha. Thai Lahna has been consistently good for years. Like I said I don't eat a lot of chain food - but even the Pei Wei at 7th ave and McDowell is way better in terms of food quality.
B613lHQDA6sQE-LYoj7hrQ	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	I haven't yelped in about 2 months, and I was waiting for a place to either wow me or disgust me. Well, this place was that bad. First impressions were all right -- the outside bar was neat w/ good views of downtown, and the fire pits were nice. No beers on tap though; and seriously, what's with the hip-hop club DJ at 7:00 pm? Come on guys, way too early for that. It wasn't too long before three of us were seated; and after about 10 minutes, our waitress came up and asked us whether we were ready to ... oh wait, that's right, no menus yet, good job. O.k., so I ordered the Thai Spring rolls, which had a filling of lettuce, a single strip of carrot, and noodles. Seriously?! Main course, I ordered the curry, which turned out to be the worst curry in the world -- I don't even know if it was curry; it was more like a bowl of thick, yellow soup, with a few pieces of chicken and a couple of vegetables tossed in. Yuck. And then they only gave me a tiny bowl of rice. I'm sorry, isn't it supposed to be the other way around? My friends completely agreed with how bad the place was (I think they had some sort of stir fry, which they said was bland and pointless). So yeah, I don't recommend this place. Instead, head a block over to The Roosevelt for some good beer on tap and some pretty good food.
TPuB28F6vMZes3Bux_Mg8g	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	I hate Fate! My fate at Fate has always been to have a mediocre meal that takes too long. Don't even bother with a group as it only makes the servers even more surly than normal and the food even slower to arrive. The last time I was there, I was with a group (bad idea, per my comment above). Several folks asked that their food be prepared mild. When the food came, every dish on the table was nuclear hot. I can handle hot food, but this was on par with Los Dos Molinos. When we mentioned this to our server, she told us that it all has to do with the peppers they have on hand at any given time. She patiently explained that the heat levels of the peppers vary (Duh!), but the chef always uses the same amount of pepper and never tastes the food. Therefore, the heat level varies wildly and there is no consistency. Frankly, any chef who doesn't taste their food needs to get out of the kitchen and into another line of work. The concept of the menu with the various preparations and the choice of proteins is great. Sadly, Fate falls apart in its execution. It's a lot less flashy, but you get a consistent meal at China Chili where they also know how to regulate the heat in their food. Apparently their chefs actually taste their dishes.
Hz7RZd6rp9lW3Su-Ylp9lw	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	First of all, Johnny Chu should be ashamed to call himself a chef. He is barely a line cook. As stated in previous reviews, he doesn't even taste his own food (which accounts for the wide margin of variety a single dish may have on two different visits). So, I made reservations, thinking I may be able to sit at the bar because I arrived 10 minutes early. Wrong. I was ordered to wait outside. Nearly 45 minutes later, and a drink at the bar next door, I inquired about my table. The girl didn't even look up at me to acknowledge I had said anything. After a minute or so of staring at her while she continued to ignore me, she finally said my table was ready. Hmm. The food is horrible. I fear those of you who enjoy it, rather enjoy the "atmosphere" and come here to be seen. The food is either completely bland (e.g., my curry, which tasted of water with a slight hint of something I couldn't even recognize) or so hot as to mask any possible flavor. By calling themselves "authentic Asian" cuisine is just silly. There are so many hole-in-the-wall Asian restaurants that could cook Chu under the table blindfolded. So, the rude, nonexistent service, the insanely overpriced food, and to be seen is what you're paying for. If you enjoy being treated like shit and fed food that I wouldn't feed in a troth for pigs--you may enjoy this place and good for you!
8znG7jU6Lqb5Tkqjfv4v0g	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Fate has great food, but lacks on every other level. I live three blocks away so its upsetting to see a place with so much potential fail.
rugqluCMXCX7IpjMt6L69Q	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	hey fate. you were better when you were that hole in the wall on university called lucky dragon. boo. nastiest food ever.
hZg-lc40mZgyBelZEjVw6Q	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	I've eaten here many times in the past few years, and the food was always fabulous. Not so this last time. The food was AWFUL. I assumed that Johnny Chu was still the chef, so I emailed him to ask him what was up with the food, only to find out that he is no longer there, which may explain the awful food. After having eaten here seven or more times, I won't be back.
e5yBMo3znROS_vj4dcnzFw	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	I went to the newly renamed 9/05 with a group under the recommendation that they did their tofu dishes really well and catered towards vegetarian foods. I guess the tofu itself was decent; thick, firm and textured, but the curry (which had been vaunted as one of the best dishes) fell completely flat. Where was the spice? Where was the flavor?? Why are these sad little vegetables so overcooked? To add insult to injury, everyone else at the table who had ordered the Pad Thai and Bangkok Dynamite dishes sniffling and complaining about the spiciness of their food. "I'm Mexican" whispered one lady "I LOVE spice, but this is too much with the chili flakes". At the end of the meal there was plenty of leftover food which everyone declined to take home. The entrées started at 10$ and so did the drinks, I was priced out of ordering one of their 15$ "martinis" and stuck with a four dollar beer. The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn't eat here again. Someone mentioned that ownership changed hands with the name changing, maybe the good cooks left as well?
