ID	Tags	Text
CGqmK_MRhXUNfO9N2jXznA	Italian Pizza Sandwiches Restaurants 1_star	My name is Matthew and i Ordered 2 cheese pizzas w/extra sauce. Was excited I received an email couponcoupon for a $10 pizza. Went to pick it up on way from work...and after I had a discussion with some of the employees about the coupon and number of pizzas I was allowed by the manager James to have it honored. The staff before him said I could only have one pizza. So James settles it which was cool of him. Then I get home find out I have 2 pizzas w/o pizza sauce and only cheese. So I guess the lady that took down my order over the phone was confused. Why would anyone want only xtra cheese and no pizza sauce?So I call James back to let him know what happen and he agreed to credit my ATM card. So least to say dinner was ruined for my kids/family. Now we are off to my son's baseball game starving. I now will wait patiently for my refund to post on my bank account. Oh what fun!
BUnvYwvgK7dB4yfNMvxOeg	Electronics Shopping Jewelry Pawn_Shops 1_star	So this kid named Brendan I think that was his name anyway he treated me extremely rude and like a common criminal....... being that he was wearing two obscene diamond earrings and wearing a gun on his hip he was obviously compensating for the little man's disease so I should empathetic but whatever he's a complete ass....... He's not Noah that's for sure ( his predecessor I assume)....... As I've said before about other places your money is better spent elsewhere Til next time
14_ZI9jZVMJYYORdqjVP2A	Pubs Bars Nightlife British Restaurants 1_star	From the other descriptions I am reading, I believe our party had the same blond bartender. Granted she didn't curse out anyone in our party, but it wasn't a very pleasant experience. It's like she can't be bothered and perform her job in pleasant manner. Why employ anyone like that? Last time I checked, restaurants were in the SERVICE industry, so provide better service or customers won't come back.
wUOF_ChhAnJmSF4UYuFP7A	Local_Services Shipping_Centers Printing_Services 1_star	Got a call from the General Manager John who was very nice and assured me they are not a homeless shelter. Perhaps I will go back and try them again.
ifpwckxu8R5Qz5Yjp8jrcA	 1_star	I purchased a 18 X 36 print recently that I planned on framing. I stopped in Aaron Brothers even though I was planning on going to Michael's. The lady there was very friendly and knowledgeable. She helped to choose a mat and frame. After everything was decided, she ran it through the computer and said the job would cost $675.00. I thought I must have heard wrong. She said it was correct and that it would normally be $975 but she was applying a 30% discount. I asked if we could look at an off the shelf frame. We picked one. The price of the frame was $32.50 and with a mat and labor it came to $185. Still more than I expected, but I decided to do it. She informed me that it could be ready July 30th, exactly one month. I laughed as I was leaving the store. How the hell do they stay in business? I did notice that there were two employees present and one customer, me. No surprises there.
RYLCHDohspOVBF7VaHP_qA	Vegetarian Buffets Salad Restaurants 1_star	Oh shit! Literally. I was at this location on Sunday night (2/25/07) and it was horrible. The first thing we noticed was that there weren't any dishes. It was like nothing new was being washed and brought out for customers to use. Then the place started to smell bad... and then we noticed the waste water bubbling up from the floor drains behind the salad bar. It was like something out of a horror movie. We left in a hurry... a drainage grate in the parking lot was flowing with more raw sewage. It was amazingly gross. Any good experiences I've ever had in this place are moot... I'm never going back to this location again.
aRR6NwDDzNxN6A1ZLafO3Q	Flowers_&_Gifts Shopping Florists 1_star	I unfortunately had the same experience as the other reviewer, I bought flowers for my wife and they died within a day or two. Scary how similar my experience with the staff was. They were rather rude regarding their poor flower selection and life of their flowers. I definitely will not do business with them again. Thomas H and Aurora E posted on the same day right after the "owners" response using very similar language and typing skills; i.e. using caps for a number of words and the poor grammar is the same. That is a little suspect but I know it happens on yelp. It's rather sad this company has to stoop to such low levels. You would think they would just apologize and want to offer good customer service instead of quoting policy over and over. In the "owners" 357 word response, not a single "sorry" or "we will do better" or "we will make it right" comment. Nothing but a long winded explanation about what their policy is and why they are like Macy's (ironic that Macy's actually has amazing customer service and would probably be upset knowing this flower shop is comparing their lack of customer service to Macy's). I think that is very telling about the owner's and staff at this shop. I love supporting local business, but not ones that act like you should be thankful for doing business with them, it should be the other way around.
peuU4NsOn_saBBRh-HvJqw	Bars Gay_Bars Nightlife 1_star	Went here yesterday to see the drag show with my friend (and fellow transperson) Fenyx. Cruisin had everything I would ever want out of a bar; seedy atmosphere, cheap drinks, a stage, friendly bartenders, and trannies, crossdressers, and drag queens as far as the eye could see. For a moment I felt how Robert Smith must feel whenever he walks into a Hot Topic, or Hulk Hogan in a bandana wholesaler's. But alas, like Torrid and Guitar Center, I inevitably showed up the same day as the token asshole employee whose brief interaction with me would ruin my view of this establishment for all time. While waiting for the show to commence, Fenyx and I went through the back door to take a smoke break, as were a lot of other people. The back door couldn't be shut all the way or it would lock, forcing you to either bang on it until someone heard you over the music or walk around to the other side. So he and I are just standing around, smoking, talking, making sure nobody shuts the door, and out comes the DJ. He steps out, and before even lighting his cigarette, slams the door behind him. "Awwww, man, now you've locked us out," we say, playfully. The DJ stands over Fenyx, eyeballing him as he responds with "Yeah, that's the point. To keep the undesirables out" before walking off with his cigarette. "What the hell just happened?" I ask. "He thinks we're a straight couple." I laughed. I searched for a pen. I'd been mistaken for a lot of things in the past, but this was the first time I'd been mistaken as straight. This had to be documented. Fenyx, who is also not straight, was not as amused. I tried to brush the comment aside and we went back inside, where the DJ proceeded to stare down my amigo and I from across the bar. I knew at any moment, a confrontation would escalate, and I was forced to choose between leaving early, missing the drag show, or watch the tension rise to eruption. One of these scenarios carried with it the slight risk of me breaking a newly manicured nail, so naturally, I opted we go back to the Bunkhouse and play darts. I'm sure giving them 1 star for this one incident is petty, but, uh, so is what they did, so it works out, I guess. Oh well. Torrid and Guitar Center seem to do just fine without my business. I'm sure Cruisin 7th will do just fine.
Onc5hrKRjXI28ioUULKiRQ	Local_Services Dry_Cleaning_&_Laundry 1_star	Went to wear the Free People gauze tiered top I had paid to have CLEANED, and there are STILL spots on the garment. I had spilled a couple of drops of strawberry milkshake on the bodice and it evidently dripped to the lower tier, unbeknownst to me when I brought in the top to be CLEANED at Fashion Cleaners. The spot I did point out on the bodice is gone, but Fashion Cleaners did not look for other spots, and three remain. So I spent about $7.00 for a half-baked job. Filed complaint with the Better Business Bureau and guess what? They have ignored it. The following transpired on 11/9/13, AFTER the BBB closed the complaint because the owner(s) had not responded: Rec'd response re complaint and DANA still doesn't get it. No remorse, no apology, no acceptance/admission of mistakes. A grudging refund with a nasty reply. Can you say "pass the buck and blame everything on a customer"? Fashion Cleaners CAN and DOES! I sent these people about a dozen pictures of what I was talking about...feel,sorry for the co-owner, who doesn't seem half-bad, but when a person such as his partner presents the way she did with me, I just cannot, in good conscience, revise my rating.
lgS1Bg6mf49U0iMCKHE6CA	Asian_Fusion Italian Japanese Restaurants 1_star	It was definitely one of the worst ramen I have ever had in my life... I know I have such high expectations for food, especially when it comes to Japanese cuisine- but it was just so dissapointing, after reading the raving reviews about this place!
G1LX_ZjE-xemh9sG9r_s4A	Asian_Fusion Italian Japanese Restaurants 1_star	This was one of the few times Yelp has led us wrong. Came here because it was close by & had 4 stars. I will say the service was perfectly fine. Our server was very friendly & even though it was busy, we were greeted at the door & sat quickly. Unfortunately, it was downhill from the point we got our food. We ordered an assortment of rolls & a dish of pad Thai. The sushi choices almost all include cream cheese &/or tempura, which made it difficult to choose a variety without everything tasting similar. The sushi all tasted fishy. I don't think it was unfresh, but it certainly didn't taste fresh either. It was somewhere in between the two...if that is possible. The presentation wasn't bad either, but the overall experience was tainted by the poor tasting sushi.
OUBd3VDQZ78Z-83t584Knw	Asian_Fusion Italian Japanese Restaurants 1_star	I'm giving one star and that's being generous considering the horrible service my coworkers and I just experienced, it was appalling! I have never dealt with such a rude person while trying to get simple take out! From the phone call placing our order to walking out, food in hand, every moment we felt like we were not welcome. I understand gathering four separate orders can be a pain but you're a restaurant, I can't imagine we were the first group with this request! I'm not saying I will never eat here again because that is not the case but I can say I will never get take out for more then one person from here, what a mess!! VERY disappointed!
7dcYIblnnOMKjQ9a3Tot9g	Shopping Photography_Stores_&_Services 1_star	I called this store to inquire if they had a Canon EF 50mm f/1.4 USM in stock. They said they had a few. I asked if they could get anywhere close the amazon's price. He asked how much they were selling it for, and i replied $339. He then started yelling at me that they are losing $40 on the lens, and good luck. He was rude started bitching to me. I asked could you do any better, and he basically said good luck and hung up the phone. Get with the program. The price of the lens is $399 retail. Don't tell me you only make $20 on a lens sale. I want to support local businesses, but I'm not going to drive 20 minutes to over pay for something I can have overnighted to me for $60 cheaper. What is really ridiculous about the whole thing is I also ordered a $1100 L glass lens from amazon as well, which I paid full retail for. They could have had both orders, if he didn't treat me like sh*t. If you want to survive as a local business, you need to be nice to your customers. If you don't want to price match then be nice about it. Don't try to bully someone into buying something. If you know a customer is just going to order it, I think you would be better off selling it and only making $20, then losing that business and any future business from the customer. I have personally spend thousands upon thousands of dollars on photography equipment, always the highest end lenses, and camera bodies. In fact I bought my last camera body at their store, but I will never make that mistake again. You lost my business for good, and I am sure I will not be the last one.
qN3NXsGrGdWGjr4uvWb0tw	Mexican Restaurants 1_star	Terrible. For a city so lavishly seasoned with some of the best Mexican food on the planet, this place coulnt have been worse if it tried. Outdated, dingy, dining space and help. I love me a good hole in the wall, but Jordan's can't even hit that mark. Avoid it!!!
40ffmfmtQrUqBOahUABrRg	Women's_Clothing Used,_Vintage_&_Consignment Fashion Shopping Men's_Clothing 1_star	I'm writing this review purely as a seller. So I am a total shopaholic! I guess that's what happens when you work in the industry. Anyways, I cleaned out my closet and came here and they literally took 1 pair of jeans out of maybe 40-50 items. I mostly brought in some old work clothes from Banana Republic and just some odds and ends that no longer fit. This place is solely for indy/punky/trendy, which they do make quite clear so they are what they say they are which is good. Makes me kind of wonder how many people buy and sell back the same items though...
U_ULgvCws_gM79_YTBAAZw	Sandwiches Pizza Chicken_Wings Restaurants 1_star	I like Dominos when I need cheap, delivery pizza for the kids after a long day and no one wants to cook or go pick up better pizza. I was quoted 35 minutes for a delivery time on 2 separated occasions now and it actually took 70 minutes. All i got from the store manager was this, verbatim "Oh ya we got slammed and the pizza tracker doesn't really work. I don't know why they even have that." What a bunch of inconsiderate assholes. I will be getting my money back or calling my credit card company and declining the charges.
na3M7mM3J4b3tCb29a9iUg	American_(Traditional) Chinese Restaurants 1_star	"If I could rate this place 0 stars I would" I have been to the Long Wongs in Tempe, so my boyfriend and I thought of stopping by here, we wanted to watch the championship game and we needed a place quick. We go in wanting some drinks, well the bar was closed...fine, we went and sat at a table a couple feet from a tv, perfect! We asked what draft beers they had and she said they had Bud Light, Coors Light, and Budweiser, so my boyfriend ordered a coors and i got vodka cranberry, she brought over a bottle of coors light and I walked over to the bar and looked at their tap handles and they also had Shocktop and Sierra Nevada on tap as well. Servers clearly do not know what they even have here. After waiting for about 30 minutes for our appetizer, we finally got it and then 10 minutes later we got our two burgers. We had no napkins and when we were looking for our server who seemed to be non-existent all night we saw her talking with the manager behind a wall, after staring at them for a few minutes he finally noticed and sent her to come check on us for the first time the whole meal. Over all just awful service, our server did not know about food or drinks and on top of it could barely communicate with us. We were there to watch a game along with two other tables of five guys each who were clearly watching the championship and cheering loudly. After about 15 minutes while trying to figure out why I could barely hear the game I realized they had TV on a news channel right behind the counter, and the server & manager were also playing music from a jukebox on the other side of the restaurant in the "closed" bar so loudly I couldn't make out any distinct audio and once we asked why there was music playing she replied "oh we're listening to music." My boyfriend and I both have been working in the industry for years and we are completely understandable of a busy restaurant and things taking a few minutes. There were TWO other tables in there and our server was seen 2 times, our food took forever, and the burgers were not worth it at all. We finally got the check and payed and left, we wrote a small note about how the service was awful (we wanted to talk to the manager but he was too busy trying to get it in clearly) and this is where it gets so much better. We left and saw him walk outside, but we were already on the main street so we called and told him about the situation, he asked us "Yes, was there a problem?" We told him about everything, the service, her not being knowledgable of any of her surroundings or her menu, and he replied "oh...okay" This place is a disaster, they clearly need to make some decisions to get this place turned around or need a complete new management staff, they lost potential regulars and I will tell every single person I can how awful of an experience I had. DO NOT GO HERE!!!
wSlLyptK531AUw6Hm5WxeA	Arts_&_Crafts Shopping Knitting_Supplies Hobby_Shops 1_star	I don't know what I am doing writing a review for this store that no one (at least no one with any ability to change anything there) will ever read. Nevertheless, I came, I saw, I left empty handed as nothing (in truth, not one little thing) in my entire basket rang up as it was marked on the shelf. I don't know if it is incompetence, stupidity, or a laudable "I don't give a flying f" attitude that makes this the worst Michaels in the area, but I am not sure I have the time to devote to studying the subject matter. I think my favorite part of today's experience was when the third item rang up wrong and I told the cashier, she said "oh" and looked blindly like a deer in headlights. No "I'll check on that for you," no "do you still want it," just a blank stare. Sadly, I'll be back next week because this is the closest one when I am out and about. But seriously, as soon as I find an acceptable online substitute, I am outta here.
-2l-Gcro_paZuc5PV_Rg8A	Bars Dive_Bars Burgers Nightlife Chicken_Wings Restaurants 1_star	As a loyal (former) patron of Harvey's Wineburger for over 40 years, I can now announce that the change of ownership in the past year or so has murdered the magnet that kept customers coming back - their hamburgers. A good friend was in Harvey's in the past month, and ask me to go there with him today. He said on his previous visit, he got a lousy hamburger and suspected something had changed. His assessment was quite accurate. The first thing you notice when the burger is delivered is that the bun has shrunk and that the burger patty has become perfectly round, as compared to its 'jagged' predecessor, and flattened - maybe pre-formed and frozen? The first bite discloses the sad news: the meat is tasteless, rubbery, and absolutely nothing like the burger that has kept the joint in business 40-plus years. Astonishingly, you can no longer taste any hint of wine in the burger. My guess is that the rubbery consistency of the meat (they OBVIOUSLY have changed their supplier and/or grade) rejects the wine poured on it like water on Bullfrog sunscreen. We had heard about the ownership change several months ago with someone commenting that "oriental owners" had taken over. The smaller microwaved-tasting bun and the Birkenstock meat are clear signs the new ownership has resorted to use of cheap ingredients - specifically the meat - the landmark's staple - to squeeze more profits while raising prices that are unrecognizable to Harvey's regulars. It's quite sad. This was one of my favorite places in Phoenix - a wineburger and a game of pool - never crowded - that old dive charm...and hands down in the top 5 best burgers in town. Apparently the new owner(s) believe all they need is a 40-year reputation. Good luck with that, I won't be back.
SIsk8-DkJPcye2gF6k4v2g	Sushi_Bars Japanese Restaurants 1_star	This restaurant would've received four stars because the chicken red curry was spicy and tasty, the happy hour cocktail was great, and the edamame was perfectly salted. And even though our server was a newbie, she was still attentive and got answers to all our happy hour and menu Qs. Unfortunately, none of this matters because I got food poisoning. I'm guessing from the chicken because no one else in my party got ill and I was the only one who ordered chicken. Worst 48 hours of my life. I'll never return.
D760LbmI7eYIHIbuTpidQw	Sushi_Bars Japanese Restaurants 1_star	Worst pho I have ever had!! Rubbery beef, crunchy noodles and tasteless broth.... Look else where for Pho!!!
IQUnUX12LvyhDI8SPKhnNA	Department_Stores Fashion Shopping 1_star	I like coming into this store. It's clean and always has great selection and deals. However, me and a friend of mine went late one night to shop and I ended up finding great deals. So I spent about $50 that night. I walked out and my friend asked what did I get. Well I didn't have everything in the bags so I went back inside to get it from the cashier. The first cashier or maybe she was a manager saw me and I told her I just walked out and noticed that I was missing items. She basically accused me of not telling the truth, gave me a dirty look like I was a thief and really didn't want help. So I made my way back to the cashier who also denied that she had the bag and again accused me of lying since I walked out. I think they felt I would make a scene which I would've because I was telling the truth and plus they were going to be closing within 15 minutes and there was a line! THEN giggling the cashier, she pulls the bag from the bottom shelf by her...she totally knew that she had it and she herself was lying. I have a feeling this isn't the first time they've tried this with people. So watch your bags! And I've worked in retail, really lame employees and actions that night.
7ulMgGJlkySK8M_R10bnKQ	Beauty_&_Spas Nail_Salons 1_star	Very disappointed and frustrated after leaving this nail salon. Like most, I don't have a lot of time to spend on getting a pedicure so when I can carve out time I'm thrilled to get one done. I walked in with a friend, was directed to chairs for our pedis, and the gal working proceeded to work on my friend's toes while I sat without even water in the tub. waited and waited while a few ladies with appts showed up. finally after my friend was done she told me I had another 30 mins to wait. No apologies, no explanation... very frustrated and was incredibly disappointed with this rude and inconsiderate service. Obviously I left without a pedi as I didn't want to pay them a dime for anything.
y_1heyk5Pj6f-QE-vluHyg	Mexican Restaurants 1_star	If you're looking for chain Mexican food....stick with Macayos. I've gotten nothing but bad food here and bad indigestion. Food quality is poor and is on par with Taco Bell. Just drive a little further to somewhere else.
K60lgoOHmHT_h9MddB33kQ	Mexican Restaurants 1_star	Not impressed at all. I went with my husband, and as always he ordered a bean burrito, it was very bland and way over priced. I had a chicken and a beef taco, the chicken was horrible, and the beef was very dry. For desert we ordered apple chimichangas which were very good, but how could you mess up deep fried apples and tortillas dipped in cinammon and sugar. The only thing good I have to say about this place is that every time I ordered a beer the waitress brought me one immediately and then about 20 minutes later the busboy would bring another out to me thinking I never received the first, either way, no matter how drunk I got the food never tasted good. I would never go here again.
xRJZEyO7LnbyOCgoenxJYA	Auto_Repair Automotive Car_Dealers 1_star	I took my BMW here because the dealership I purchased it from (used) took it here to have an oil leak repaired. First off, the oil leak was "repaired" only to find out later that it really wasn't. Turns out there was a slit (cut) in the valve cover gasket, which either occurred when this shop put the part in, or they purchased it with the defect, but either way, the problem was missed on their part, which tells me they do not pay attention to detail. So, when we noticed the leak was still an issue, it was under warranty through this shop for the original work, so I took it back. I spent a few hours waiting since I live in the far east valley, they did repair it, however later that day my "service engine" light came on, then went off. A few days later, I parked my car, turned it off, and went to start it again after picking up my mail, and the car would not start. Thankfully, my husband is a mechanic (the only reason he did not fix the oil leak the 2nd time around was because it was under warranty), we towed my vehicle back to my house, which was only down the road, but it was dead. Come to find out, the cam positioning sensor had not been plugged back into the vehicle all the way, which is what tripped my "service engine" light a couple of days before, and once it became looser over the course of driving the vehicle, the vehicle finally wouldn't start. My husband plugged this in completely (like it should have been doen at the shop after fixing the oil leak), and there have been zero issues since. Now, I'm not sure if this shop did this on purpose, or if they just do not pay attention to detail very well. But, given that something as simple as an oil leak required TWO visits due to a part that they either didn't notice was defective or they messed up themselves, and then they did not finish putting the vehicle back together when they were finished, I am not very happy. On top of it, I had to have my vehicle towed (thank goodness for towing on my insurance!), and had to deal with a dead vehicle when my school aged son, and I were both sick at the time. I would NEVER recommend this shop to anyone, I will never ever go back, and I also intend on notifying the dealership I purchased my vehicle from of the issues in the hopes that they choose another BMW shop in the future to service any used BMW's that come onto their lot. What a complete and utter nightmare.
qfbnYmyNokLPoiXzEHMjaw	Shopping Drugstores 1_star	I hate this CVS with a passion. There are always people hanging outside begging for money. Sometimes, CVS allows these fundraiser groups to hang outside their door and ask you for money on your way in/out. I normally wouldn't care, but I'm not handing cash to a cheerleader to go to camp when there are children dying of cancer that could use the money more. Just saying. Anyway, back to the panhandlers. About a year ago, I was coming out of this CVS and heading to the bus stop. As I turned the corner, a guy approached me asking for money and before i could answer, he pulled out a knife. Luckily, I was able to run to the bus stop and the bus came right then. I was pretty shaken up because it was summertime and nobody was really around in that area (it was by the drive thru pharmacy). That evening, I decided to call the store and ask to speak to a manager to address their issues with people begging for money. Not only did I get an attitude, but the lady from the description of the guy that I gave her, seemed to know exactly who this person was (described him as a regular customer). She defended him by saying that it didn't sound like something he'd do. Um, excuse me? I was able to give her the exact time according to her that he is around CVS, a description, etc. Why would I lie about this? So a simple task like keeping panhandlers away was proven to be too difficult for CVS to handle and their managers could care less about their customers.
vC0WB73SpHiqB0YGOTKkww	Sporting_Goods Fashion Shopping Shoe_Stores 1_star	Unfortunately my first experience at Runner's Den wasn't good. The guy we had was so rude and in such a hurry, he had the shoes rung up on the register before I even had my old shoes back on! Maybe they were short staffed but you would think a Sunday at 1:30pm in the afternoon would be an OK time. They might be the best but not in service. I'll never go back but will keep on running!
GC-o6PdLKX_CLhvihFdp6A	Car_Wash Automotive 1_star	I had a whole review written and then IE crashed and I lost it but essentially, here's the gist: Don't go to this joint. It used to be decent to good..more towards the good. Now you bring your car in dirty and it leaves dirtier after they've used dirty, damp towels to swish the dirt around. Save your money,. I'm not sure where to go unfortunately because I can't seem to find ANY decent car wash in the valley anymore, but I can tell you not to bother with any of the Danny's car washes in the valley.
W8nr95-qIucyk3wbc2GGIg	Car_Wash Automotive 1_star	Customer service inside was decent...the people outside though weren't as nice. After my car was washed, they let it roll in neutral nearly hitting a wall. Guess they didn't realize it's a manual transmission. So after some guy jumping in and slamming on the brakes, he took it to start drying it off. As he was driving it to the drying area, he started driving it hard. After drying it off, another guy got in to park it. He was driving my car hard like a race car...just like the young man before him. I told him that I'd appreciate it if he didn't drive my car or any other customer's cars like that. He looked at me with a smirk and pretended like he didn't speak English. They obviously have no respect for other people's personal vehicles or opinions.
FBgC6f18eHdM6yQU147U1w	Car_Wash Automotive 1_star	Major suck. I have been here 3 times with three separate vehicles. I think "Hey? Why not try again?" Every time I get my car washed here I feel like they always forget something: the very bottom of your front and rear bumpers, the water that dripped from your liftgate onto the bumper, anything on the windshield that isn't dust...... I could go on and on, but my point is that they don't seem to care, they just want their tip and you leave. I feel bad so I tip, as it's hot and I sure as hell ain't doing the job. Go somewhere where your car actually comes out clean though.
cC-NryLGskUJWS4cyoJSAA	Car_Wash Automotive 1_star	Be sure to ask if your car is ready yet. They forget to announce it sometimes and leave you in the lobby waiting for Christmas.
C6_ijYCetrV29WfkEJ0Qnw	Dive_Bars Bars Nightlife 1_star	This does not exist. It is now an unbelieveably soulless gay bar with the inventive name "Bar One". That is all.
E7c6aFeOyINUhtlxPxzdzA	Men's_Clothing Fashion Shopping Formal_Wear 1_star	I have been here on multiple occasions and each time the customer service leaves a lot to be desired. Their selection in 38s-40s seems pretty limited. I've been twice now when I was looking for a particular color / style. When asked if I needed any assistance, the answer to "yes, I'm looking for x type of jacket in x color" should not be to say, "hold on a few minutes while I" do something and then to leave your customer waiting 10+ min for an answer. Save yourself the hassle and go check out, pretty much anywhere else. I hear they sell jackets and suits at the thrift stores. At least there I'm expecting to be ignored and have to fend for myself when trying to find something.
Rxpw4Bm7aVZgDxo1_xZ35w	Shopping Home_Services Internet_Service_Providers Mobile_Phones Professional_Services Electronics 1_star	I'm seriously shocked that there are not more neg reviews on here about this place because I hear people bitching all the time. First of all, do not expect to make a quick 'in-and-out' experience. You walk in and put your name on the List.. yes, list with a capital L. What is interesting is they ask you what your question/comment/concern is but when you finally get called five hours later, they ask you to explain your question/comment/concern all over again. Let's just say you have a Blackberry Pearl 8130 and the roller ball does not work anymore. Hypothetically, of course. So the highly skilled guy behind the counter looks at it for 2 seconds and says "Oh, looks like it needs to be replaced..." I'm pretty sure I already said that. "Unfortunately, we don't have any of these in stock.." Wha? Come again? You don't have any more of one of your most popular phones in stock, in any of the 542 colors it comes in? Boy oh Boy. "Here, you can call this number and request they send you out a new one." Great, the same number that told me I had to go into the store to get it replaced. Oh brother what a bummer.
sUWKbMNh1QsrsTmwYmhOSg	Shopping Home_Services Internet_Service_Providers Mobile_Phones Professional_Services Electronics 1_star	This location of Verizon gave me the customer service experience equivalent of a car wreck.
ZN_6n7XlS7sG7IlDc2cHYQ	Restaurants Italian 1_star	Last night we planned a special Valentine's dinner! We made reservations 2 weeks in advance so we would definitely have a table! It was a very important night for us and we went looking forward to a lasagne dinner! Unfortunately at 8:15 pm they were out! We were stunned, disappointed, and decided to settle for spaghetti! We did ask for the manager and he explained that they did not plan on so many wanting lasagne! Well the bread was very good! We had to ask for more and had to go find someone to get us some more butter! We mentioned this to the hostess who proceeded to tell us our waiter was new! After dinner when the manager wanted to know if we enjoyed. We told him.... not really... It was not what we wanted and $55 was pretty expensive for spaghetti! He asked so we told him what we thought! Oh my! He was rude, talking to us in a loud voice!!! Now we are getting mad but pay the bill and get up to leave at this point we just want to be gone! The manager is following us out and now he is yelling! We were very much shocked he starting yelling the F word. The doors are wide open and he does not seem to care that the entire place can easily hear him! He sees we are parked in handicapped right out front! Now he is yelling even louder about us illegally parking! Oh by the way the parking pass is extremely valid! This is a very unpleasant scene by the MANAGER! The spaghetti was definitely not worth it! Unfortunately I will never get to try the lasagne! Do not recommend at all!
Ospk0j5RXXuDx5nEusptTQ	Home_Services Real_Estate Apartments 1_star	Terrible Nasty Trashy Place
WE3_FsVch93LlG356o5dMg	Bars Nightlife Lounges 1_star	hours posted are wrong. arrived here at 4:45 today, opened door and was greeted by a woman telling me they didn't open until 5:30. well as of now posted hours here are from 4. I get that hours change and not all media gets updated, but their doors were open and their hours reported as such. No offer to be seated and offered a drink anyway or even an incentive to return during new business hours. just a simple we are closed until 5:30 and an escort out. I repeat, hours posted on this site as of writing this review reflect my attempted patronage. lock your door or update online info or be courteous. there were only 2 of us, and not even a question if there would be more which there wasn't. never been here before. probably will not try again thanks to this experience
AH_mzjAiJ2rcDGIDon4-gQ	Pizza American_(New) Restaurants 1_star	I used their catering services for a corporate training we were holding in our office. It was supposed to be delivered at noon. At 11:55, I received a call letting me know they were running a "few minutes" behind. Fast forward 35 minutes later, I am sitting on hold with them for 10 minutes trying to find out where our food is. The gal on the phone was rude and acted like I was out of line by asking where it might be. I guess I just assumed a chain as large as CPK would have their act together when it comes to these things. Instead they didn't offer an apology or ANYTHING. We definitely won't be using them for corporate catering again, or anything else for that matter.
DHhw2N-OBlzzJmbDjvmbBQ	Health_Markets Food Specialty_Food 1_star	Although this retail location appears to be stocked with merchandise, the staff seems disinterested in helping. They would prefer to assist clientele who are on the thinner / fitter/ younger side of life. Anything else they really don't have the attention span for. As witnessed on multiple visits. [Head Shake] Before I dropped a chunk of mass I ventured into this store. I would have spent the world and the moon that day. (The mgr of sales in training at my gym had sent me over to "invest" in protein what not.) I had a very specific product to purchase and a list of other "maybes". Yeah, this is before I started eating clean. Anyway, I had some questions. But the same very tall, dark haired lad, had to help a gal. With her cell phone. And then with mints. And some other critical stuff. I get it. Flirting. Sure, on the job. Go forth, do that. But when I finally had his attention, he had the audacity to be annoyed. At the actual paying customer. (vs. the gal that works next door and pops in all the time.) Hoy Vey. Kids. I get 'ya. But help the old ones with their wallets wide open next time. Periodically I would stop in there on my way to Sports Authority. To buy some energy bars. SAME THING. Then I changed my food vocabulary and never, ever, needed to go in there. DON'T GO.
qQa9zauNCqWWnkmCtVrbrw	Food Desserts American_(Traditional) American_(New) Restaurants 1_star	I was having lunch today with two business executives. I ordered a Chinese Chicken Salad which seemed simple enough. When it was served I began to eat it and noticed there was no chicken. I politely asked if I had ordered wrong and she said "no" the chicken might be on the bottom. I checked, no chicken. I again brought it to her attention and she said she had to show the kitchen to be sure that I was correct. She then proceeds to take my salad that I had been tossing around to the kitchen . They go through it and she brings the same salad back saying "yea, you were right they forgot it, they laughed and added some for you". I would have thought they would have made a new one not played with mine and add chicken to fix it. I chose not to eat it after others have handled it. I didn't want take it further because I was with others. But.... Cheesecake, I was embarrassed enough for us all. Worst service ever! And an attitude I was shocked by! I sure the other people I was with will not return there anytime soon. There are a lot of great places to go at the Biltmore and Cheesecake if no longer one of our choices.
5gd9kRTqtmpOwxEi1fqP0w	Used,_Vintage_&_Consignment Fashion Shopping 1_star	I used to be a huge fan of this place until last night. I went in to find a nice dress to wear. After wandering the store looking for the plus size section (I proudly wear a size 18) and not finding anything, I asked the clerk where it was. Apparently they no longer carry anything over a size 16. Talk about being disappointed. I was so upset I almost cried. Shame on you...... You should also put a sign up now so that girls like me don't waste our time wondering through your store anymore...
DRUDyjMOhcgYXa1OE_Er8A	Cajun/Creole Restaurants 1_star	nothing to rave about this place. service was poor and the food was bad. I know, I shouldn't expect much on cajun food in phoenix. but I'm always up for an adventure.
2uADn2DHeo4vlMBUG7ptow	Bars Restaurants Venues_&_Event_Spaces Event_Planning_&_Services American_(New) Nightlife 1_star	I am pissed! I have been attending the Wrigley Mansion for music on the patio for over a year now, and have been raving to all of my friends about it. All the stars happened to align this last Sunday, and ten (10) of my friends attended with me. I was embarrassed because it was no longer the same Wrigley. In two weeks (since I was there last), all the rules changed. The cool band, Delcoa, is no longer the band. There is no longer a $7 buffet. There remains half price bottles of wine, but they increased the price of the bottles. Um, excuse me, but if I am going to a casual event on an outdoor patio, why the hell would I buy a $90 bottle of wine (discounted to $45...ooh, what a bargain)!!!? I swear, even the outdoor lighting has been removed!!! And they have no Facebook presence where I might have been notified...nothing different on the website to indicate a "rebranding." They did still have a good crowd. I think the crowd follows the band, so all of these people were new to me. But they were not prepared. The service was very poor. (Remember, I was seated at a table of 10...Hello!!!? Cha Ching!!!?) It's likely I won't be back.
